,Class,Left-Out Correlation,Precision,Recall,F1 Score
80,1,6.0,0.013805232188490835,-0.002083333333333215,0.005598240235496488
81,1,6.0,-0.016400717468259773,-0.002083333333333215,-0.00910600394407346
82,1,6.0,0.016207978183914173,0.029166666666666785,0.022808889672947807
83,1,6.0,-0.03813984790304237,-0.022916666666666585,-0.030382599688754452
84,1,6.0,0.02345435499550841,-0.002083333333333215,0.010397542155217265
85,1,7.0,0.012285970115783251,-0.022916666666666585,-0.005578278224748212
86,1,7.0,-0.026911945370792,-0.002083333333333215,-0.014112261766351386
87,1,7.0,0.02433154797796455,0.008333333333333415,0.016069444423978174
88,1,7.0,-0.009373927832774465,-0.06458333333333321,-0.037038355280680224
89,1,7.0,-0.00493392339276999,0.018750000000000044,0.0072781125651993905
90,1,8.0,0.00678768832884169,0.039583333333333415,0.023838402370271017
91,1,8.0,-0.01732578684846331,-0.022916666666666585,-0.02030421223074763
92,1,8.0,0.03387102166217504,0.008333333333333415,0.020814208821883895
93,1,8.0,-0.026911945370792,-0.002083333333333215,-0.014112261766351386
94,1,8.0,-0.013901966843572033,0.050000000000000044,0.019960383685271865
100,2,0.0,0.030649428895021424,-0.04241881298992156,-0.004086922611187704
101,2,0.0,0.023542731075706702,0.020739081746920518,0.021676386704036932
102,2,0.0,0.014470150430545448,0.024770436730123246,0.019156578209482578
103,2,0.0,0.07376962876547577,0.03540873460246363,0.05486204920907112
104,2,0.0,-0.05418162789865222,-0.028421052631578902,-0.04160364725662524
105,2,1.0,0.038126064409040095,-0.05294512877939528,-0.004425005199934495
106,2,1.0,-0.00104919332291864,-0.010839865621500522,-0.006355899508877605
107,2,1.0,0.014470150430545448,0.024770436730123246,0.019156578209482578
108,2,1.0,0.0547927310757067,0.04604703247480413,0.050003749613929505
109,2,1.0,-0.046656544286612145,-0.028421052631578902,-0.03794192101425409
110,2,2.0,0.03452246080543642,-0.06347144456886888,-0.011008003068748162
111,2,2.0,0.0027093977423734428,-0.00031354983202680486,0.0007339783270736699
112,2,2.0,0.04262044643151197,0.0779619260918254,0.06024246114686005
113,2,2.0,0.081425033481205,0.0673236282194849,0.07403240764644525
114,2,2.0,-0.028540602257626557,0.0034938409854423647,-0.012696479219022394
115,2,3.0,0.04197221825519393,-0.010839865621500522,0.016361855935008496
116,2,3.0,-0.025139241713408866,-0.04241881298992156,-0.03409769570922294
117,2,3.0,0.0007634270464027537,0.024770436730123246,0.012450406797428815
118,2,3.0,0.060806476780174146,0.04604703247480413,0.05308999926948199
119,2,3.0,-0.08230404311784167,-0.07097424412094056,-0.07710010628249608
120,2,4.0,0.08440705614457722,-0.06347144456886888,0.019107063454085416
121,2,4.0,-0.017787914085583556,-0.00031354983202680486,-0.009458736388310074
122,2,4.0,0.06669749298046868,0.08860022396416578,0.07731527166229357
123,2,4.0,0.11539879168176737,0.15243001119820837,0.1339829283299503
124,2,4.0,0.02196444824742394,-0.007144456886898021,0.0073530814928495225
125,2,5.0,0.011957840109974693,-0.06347144456886888,-0.023888902809207524
126,2,5.0,-0.011358471673434178,-0.021366181410974128,-0.016772566175544235
127,2,5.0,0.004792731075706769,0.03540873460246363,0.01991221643315133
128,2,5.0,0.027599748619566378,0.024770436730123246,0.025720820067841932
129,2,5.0,-0.09013480515617733,-0.07097424412094056,-0.08095267370242598
130,2,6.0,0.04553347181644751,-0.031892497200447845,0.008935561903273492
131,2,6.0,-0.03187393559095997,-0.06347144456886888,-0.047702053355031415
132,2,6.0,0.04510280859508653,0.09923852183650628,0.07281076715778911
133,2,6.0,0.08377823832208353,0.09923852183650628,0.09109033705026215
134,2,6.0,-0.04937393559095993,-0.06033594624860017,-0.05525940828080744
135,2,7.0,0.06014441303289331,-0.021366181410974128,0.02183037500092644
136,2,7.0,0.026475578972146918,-0.021366181410974128,0.003113797460819523
137,2,7.0,0.07690157461312175,0.056685330347144514,0.06656076715778914
138,2,7.0,0.09267151895449466,0.0673236282194849,0.0798919415964765
139,2,7.0,-0.007707268924293298,-0.017782754759238406,-0.013154145122912575
140,2,8.0,0.02943041223512699,-0.09505039193728992,-0.027189232842210864
141,2,8.0,0.030649428895021424,-0.04241881298992156,-0.004086922611187704
142,2,8.0,0.020148536319152477,0.056685330347144514,0.03838453764959249
143,2,8.0,0.08574511202808766,0.024770436730123246,0.056562860960134076
144,2,8.0,-0.05004597860171267,-0.03905935050391929,-0.045014544785169974
150,3,0.0,0.02699699699699698,0.02578857630008513,0.026162943346005108
151,3,0.0,0.004099099099099113,0.012787723785166127,0.00788122506428679
152,3,0.0,0.007165477165477219,-0.03218243819266842,-0.011101162411251475
153,3,0.0,-0.021918115298396934,0.011295822676896772,-0.006404489221427556
154,3,0.0,0.002006252828170685,0.011295822676896772,0.006070359873139863
155,3,1.0,-0.007833608256143432,0.02578857630008513,0.00788122506428679
156,3,1.0,0.011321321321321354,-0.016624040920716232,-0.0018090846260229165
157,3,1.0,0.017987987987987952,-0.03218243819266842,-0.005043945003740613
158,3,1.0,-0.03756756756756752,-0.017689684569480058,-0.02849162194685817
159,3,1.0,-0.03600262234065055,-0.0031969309462915874,-0.020690203507141902
160,3,2.0,-0.007833608256143432,0.02578857630008513,0.00788122506428679
161,3,2.0,-0.02010725010725012,0.012787723785166127,-0.004748174521634674
162,3,2.0,0.017987987987987952,-0.03218243819266842,-0.005043945003740613
163,3,2.0,-0.03600262234065055,-0.0031969309462915874,-0.020690203507141902
164,3,2.0,0.017987987987987952,0.0402813299232736,0.02824596670562407
165,3,3.0,0.14079500553184765,0.12723785166240398,0.13448221028596163
166,3,3.0,0.1411763937850894,0.18925831202046028,0.16398132933957343
167,3,3.0,0.1336742624977919,0.02578857630008513,0.08710200428506598
168,3,3.0,0.03703560703560704,0.08375959079283879,0.05916591160077178
169,3,3.0,0.05421987204595902,0.11274509803921562,0.08220834721749581
170,3,4.0,0.013483483483483494,0.011295822676896772,0.012176929359990929
171,3,4.0,0.008464178464178462,0.04219948849104849,0.024237332724742155
172,3,4.0,0.017987987987987952,-0.03218243819266842,-0.005043945003740613
173,3,4.0,-0.06172215693954819,-0.0031969309462915874,-0.03373368176801139
174,3,4.0,-0.007833608256143432,0.02578857630008513,0.00788122506428679
175,3,5.0,0.013483483483483494,0.011295822676896772,0.012176929359990929
176,3,5.0,0.002006252828170685,-0.0019181585677749968,-0.00012282762061710528
177,3,5.0,-0.028678678678678682,-0.04667519181585689,-0.03735687017380851
178,3,5.0,-0.0604433845610316,0.011295822676896772,-0.025799692558236775
179,3,5.0,-0.011692377308815671,-0.0031969309462915874,-0.00801414716911375
180,3,6.0,0.022373952900268668,-0.0031969309462915874,0.01034427925147885
181,3,6.0,0.004099099099099113,0.012787723785166127,0.00788122506428679
182,3,6.0,0.026321321321321367,-0.04667519181585689,-0.006596243775598309
183,3,6.0,-0.05912643987270849,0.02578857630008513,-0.017749027036553677
184,3,6.0,-0.011692377308815671,-0.0031969309462915874,-0.00801414716911375
185,3,7.0,0.02699699699699698,0.02578857630008513,0.026162943346005108
186,3,7.0,-0.034392964392964354,-0.0019181585677749968,-0.019240928144823033
187,3,7.0,-0.011692377308815671,-0.0031969309462915874,-0.00801414716911375
188,3,7.0,-0.021918115298396934,0.011295822676896772,-0.006404489221427556
189,3,7.0,-0.007833608256143432,0.02578857630008513,0.00788122506428679
190,3,8.0,0.022373952900268668,-0.0031969309462915874,0.01034427925147885
191,3,8.0,-0.007833608256143432,0.012787723785166127,0.0016119547662394318
192,3,8.0,0.003220055498536545,-0.061167945439045246,-0.026095608912547252
193,3,8.0,-0.07514926691397283,-0.0031969309462915874,-0.04039823270422227
194,3,8.0,0.03882132132132132,-0.03218243819266842,0.00682657501634798
200,4,0.0,0.09005316211133674,0.034675324675324526,0.06341390976794381
201,4,0.0,-0.05684393136863186,-0.018896103896103966,-0.04148572329918321
202,4,0.0,0.006154473735036414,-0.054610389610389665,-0.023351384114503215
203,4,0.0,-0.026479558898996225,0.07038961038961034,0.01915013379685071
204,4,0.0,0.004415775275026457,-0.013376623376623487,-0.006392650366623176
205,4,1.0,0.10623983438377738,0.016818181818181732,0.06610259807214969
206,4,1.0,-0.06494109736053466,0.034675324675324526,-0.01788690324018627
207,4,1.0,-0.008997041416478724,-0.07246753246753257,-0.039744826737454164
208,4,1.0,-0.09002470940066842,0.08824675324675313,0.001720939897068563
209,4,1.0,0.004415775275026457,-0.013376623376623487,-0.006392650366623176
210,4,2.0,0.08324894788833415,0.016818181818181732,0.05200556987809335
211,4,2.0,-0.08961453712831402,-0.0010389610389611725,-0.048467942995537916
212,4,2.0,0.03014437272493542,-0.09032467532467547,-0.02309523657351964
213,4,2.0,-0.05263340505284242,0.07038961038961034,0.007270329464216241
214,4,2.0,0.027366594947157652,-0.031558441558441674,-0.0012202365735196619
215,4,3.0,0.0766419572659982,-0.0010389610389611725,0.040779763426480375
216,4,3.0,-0.011977667347924381,-0.018896103896103966,-0.01788690324018638
217,4,3.0,0.04165230923287189,-0.054610389610389665,-0.0020138873671704527
218,4,3.0,-0.039300071719509,0.07038961038961034,0.013265744734891616
219,4,3.0,-0.01878725120668856,-0.08610389610389624,-0.051220236573519706
220,4,4.0,0.09165230923287193,0.14181818181818173,0.11306547771219466
221,4,4.0,-0.02078155320099051,0.05253246753246743,0.012416127062844007
222,4,4.0,0.06486659494715763,0.034675324675324526,0.04877976342648027
223,4,4.0,0.06132885909810104,0.14181818181818173,0.09832104783015017
224,4,4.0,0.07564245701612315,0.09571428571428564,0.08240808201055116
225,4,5.0,0.09879516637572905,0.016818181818181732,0.061478176124893036
226,4,5.0,-0.0578185902380276,0.016818181818181732,-0.02394750930079237
227,4,5.0,0.02173279213025625,-0.09032467532467547,-0.02838559090422832
228,4,5.0,-0.07851575799401889,0.034675324675324526,-0.024117432835201957
229,4,5.0,-0.039300071719509,-0.013376623376623487,-0.029791665144948243
230,4,6.0,0.09215532734152387,-0.0010389610389611725,0.05035456657608661
231,4,6.0,-0.07633710875654609,-0.0010389610389611725,-0.04212932748261056
232,4,6.0,0.03581729917250975,-0.07246753246753257,-0.012637559408165244
233,4,6.0,-0.008997041416478724,0.05253246753246743,0.01814913279584973
234,4,6.0,0.09510853043102863,0.07753246753246745,0.08467719932391626
235,4,7.0,0.04275121033177298,-0.0010389610389611725,0.020680589872761224
