,Class,Left-Out Correlation,Precision,Recall,F1 Score
67,LumA,LumB,0.24545454545454548,0.13636363636363646,0.17366061048925518
68,LumA,LumB,0.05974025974025976,-0.3181818181818181,-0.13491081808217353
69,LumA,LumB,-0.0636363636363636,-0.22727272727272718,-0.1640017271730826
75,LumB,Basal,0.04190476190476189,-0.1166666666666667,-0.005079365079365072
76,LumB,Basal,0.12761904761904758,0.21666666666666662,0.14492063492063495
77,LumB,Basal,-0.005714285714285727,0.29999999999999993,0.1092063492063492
78,LumB,Basal,-0.005714285714285727,0.29999999999999993,0.1092063492063492
79,LumB,Basal,0.10539682539682538,-0.1166666666666667,0.061587301587301635
80,LumB,Her2,-0.2723809523809524,-0.45000000000000007,-0.35507936507936494
81,LumB,Her2,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
82,LumB,Her2,0.12761904761904758,0.29999999999999993,0.1726984126984127
83,LumB,Her2,-0.1723809523809524,0.04999999999999993,-0.10507936507936505
84,LumB,Her2,0.04190476190476189,-0.1166666666666667,-0.005079365079365072
85,LumB,LumA,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
86,LumB,LumA,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
87,LumB,LumA,-0.33904761904761904,0.04999999999999993,-0.17650793650793656
88,LumB,LumA,-0.1723809523809524,0.04999999999999993,-0.10507936507936505
89,LumB,LumA,0.07761904761904759,0.21666666666666662,0.1092063492063492
90,LumB,LumB,0.07761904761904759,-0.1166666666666667,0.0312842712842713
91,LumB,LumB,0.16095238095238093,0.21666666666666662,0.17269841269841274
92,LumB,LumB,0.07761904761904759,0.29999999999999993,0.14492063492063495
93,LumB,LumB,-0.6723809523809524,0.04999999999999993,-0.2717460317460317
94,LumB,LumB,0.07761904761904759,0.21666666666666662,0.1092063492063492
100,Basal,Basal,-0.05714285714285716,0.16666666666666663,0.0625641025641025
101,Basal,Basal,0.44285714285714284,0.33333333333333326,0.36256410256410254
102,Basal,Basal,0.10952380952380947,-1.1102230246251565e-16,0.02923076923076917
103,Basal,Basal,0.31785714285714284,-0.16666666666666674,0.09333333333333327
104,Basal,Basal,-0.05714285714285716,0.33333333333333326,0.1958974358974359
105,Basal,Her2,0.08571428571428574,-0.16666666666666674,-0.060512820512820475
106,Basal,Her2,0.2761904761904762,-0.16666666666666674,0.0625641025641025
107,Basal,Her2,0.10952380952380947,-1.1102230246251565e-16,0.02923076923076917
108,Basal,Her2,-0.05714285714285716,-0.16666666666666674,-0.13743589743589746
109,Basal,Her2,-0.05714285714285716,0.33333333333333326,0.1958974358974359
110,Basal,LumA,0.08571428571428574,-0.16666666666666674,-0.060512820512820475
111,Basal,LumA,0.10952380952380947,-1.1102230246251565e-16,0.02923076923076917
112,Basal,LumA,0.10952380952380947,-1.1102230246251565e-16,0.02923076923076917
113,Basal,LumA,-0.05714285714285716,-0.16666666666666674,-0.13743589743589746
114,Basal,LumA,-0.05714285714285716,-1.1102230246251565e-16,-0.04652680652680652
115,Basal,LumB,0.08571428571428574,-0.16666666666666674,-0.060512820512820475
116,Basal,LumB,-0.05714285714285716,0.16666666666666663,0.0625641025641025
117,Basal,LumB,-0.05714285714285716,0.16666666666666663,0.0625641025641025
118,Basal,LumB,-0.05714285714285716,-0.16666666666666674,-0.13743589743589746
119,Basal,LumB,-0.05714285714285716,0.16666666666666663,0.0625641025641025
125,Her2,Basal,0.2857142857142858,0.39999999999999997,0.2733333333333333
126,Her2,Basal,0.3857142857142858,0.06666666666666665,0.17333333333333334
127,Her2,Basal,0.2857142857142858,-0.2666666666666667,0.00666666666666671
128,Her2,Basal,-0.2142857142857142,0.06666666666666665,-0.1266666666666667
129,Her2,Basal,0.18571428571428583,-0.2666666666666667,-0.07666666666666655
130,Her2,Her2,-0.2142857142857142,0.39999999999999997,0.17333333333333334
131,Her2,Her2,-0.2142857142857142,0.39999999999999997,0.17333333333333334
132,Her2,Her2,0.6190476190476192,0.23333333333333328,0.42333333333333334
133,Her2,Her2,-0.2142857142857142,0.39999999999999997,0.17333333333333334
134,Her2,Her2,0.2857142857142858,-0.2666666666666667,0.00666666666666671
135,Her2,LumA,0.7857142857142858,0.7333333333333333,0.6733333333333333
136,Her2,LumA,0.3857142857142858,0.06666666666666665,0.17333333333333334
137,Her2,LumA,0.5857142857142859,0.23333333333333328,0.3876190476190476
138,Her2,LumA,0.7857142857142858,0.7333333333333333,0.6733333333333333
139,Her2,LumA,0.35714285714285726,-0.2666666666666667,0.07333333333333336
140,Her2,LumB,0.7857142857142858,0.7333333333333333,0.6733333333333333
141,Her2,LumB,0.03571428571428581,-0.2666666666666667,-0.18380952380952376
142,Her2,LumB,0.3857142857142858,-0.2666666666666667,0.10190476190476183
143,Her2,LumB,-0.2142857142857142,0.06666666666666665,-0.1266666666666667
144,Her2,LumB,0.2857142857142858,0.06666666666666665,0.10190476190476183
150,LumA,Basal,0.027272727272727226,-0.06818181818181812,-0.037519513734347365
151,LumA,Basal,-0.15454545454545454,0.015151515151515249,-0.054910818082173574
152,LumA,Basal,0.045454545454545414,-0.045454545454545414,-0.016815579986935503
153,LumA,Basal,0.045454545454545414,-0.045454545454545414,-0.016815579986935503
154,LumA,Basal,0.012121212121212088,0.22727272727272735,0.1568538878001794
155,LumA,Her2,-0.15454545454545454,-0.23484848484848475,-0.21143255721260834
156,LumA,Her2,-0.15454545454545454,-0.1515151515151515,-0.1640017271730826
157,LumA,Her2,0.17878787878787883,0.31818181818181823,0.2745009466237088
158,LumA,Her2,0.15314685314685317,-0.13636363636363635,-0.00491081808217364
159,LumA,Her2,-0.011688311688311637,0.13636363636363646,0.07842251525115995
160,LumA,LumA,0.11818181818181817,0.015151515151515249,0.04943700800478301
161,LumA,LumA,-0.04343434343434338,0.015151515151515249,-0.016815579986935503
162,LumA,LumA,0.2898989898989899,0.22727272727272735,0.24508918191782647
163,LumA,LumA,0.34545454545454546,0.22727272727272735,0.2688987057273503
164,LumA,LumA,0.13116883116883116,0.22727272727272735,0.1895336263622709
165,LumA,LumB,-0.04343434343434338,0.015151515151515249,-0.016815579986935503
166,LumA,LumB,0.045454545454545414,0.015151515151515249,0.01781645464509929
167,LumA,LumB,0.24545454545454548,0.13636363636363646,0.17366061048925518
168,LumA,LumB,0.05974025974025976,-0.3181818181818181,-0.13491081808217353
