,Class,Left-Out Correlation,Precision,Recall,F1 Score
54,beta,PP,0.008234000617001858,-0.02739081746920491,-0.01043235023081912
55,beta,alpha,0.0013191069999806126,0.5301679731243001,0.3798749783743819
56,beta,alpha,0.16078512641745635,0.05648376259798438,0.10916790766731121
57,beta,alpha,0.060656456397571,0.13218365061590154,0.09889569400526699
58,beta,alpha,0.060529633315770104,0.015162374020156855,0.03701783551723903
59,beta,alpha,0.15813728881816236,-0.016752519596864524,0.07529981497568905
60,beta,beta,0.33995547063634424,0.572273236282195,0.49098608948549294
61,beta,beta,0.1061892368701105,0.235431131019037,0.1785829887102992
62,beta,beta,0.16150429218516582,0.23856662933930572,0.20336704186644539
63,beta,beta,0.13793526861614225,0.05771556550951851,0.09754912920915437
64,beta,beta,0.09827032651217571,0.1747368421052632,0.13947093797034138
65,beta,delta,-0.00042507904653099615,0.05648376259798438,0.029475960572049154
66,beta,delta,0.018424370157875347,-0.01720044792833142,-0.00024198068994563116
67,beta,delta,-0.02368089300001941,0.06835386338185889,0.025834574333977733
68,beta,delta,0.008577171516109594,-0.016752519596864524,-0.0049140887676265566
69,beta,delta,-0.0014586707777971553,0.004524076147816358,0.0011310170217249116
75,delta,PP,0.43153415212238744,0.39777777777777773,0.42372319688109145
76,delta,PP,0.046918767507002856,0.09777777777777774,0.04493531809321272
77,delta,PP,0.15561441968091588,-0.3022222222222223,0.02788986354775813
78,delta,PP,0.10247432306255844,0.2977777777777777,0.16933723196881073
79,delta,PP,-0.11974789915966377,0.2977777777777777,0.09038986354775813
80,delta,alpha,0.46181238452827944,0.2977777777777777,0.4500389863547757
81,delta,alpha,0.34179056237879774,-0.10222222222222233,0.26385925130286014
82,delta,alpha,0.26566876750700286,-0.3022222222222223,0.1513654733038557
83,delta,alpha,0.39691876750700283,0.09777777777777774,0.35038986354775814
84,delta,alpha,0.23922645981469515,0.2977777777777777,0.2425637765912364
85,delta,beta,0.43754376750700286,-0.0022222222222222365,0.401200674358569
86,delta,beta,0.31162464985994404,-0.10222222222222233,0.22675349991139454
87,delta,beta,0.3161495367377721,0.03111111111111109,0.24753272069061522
88,delta,beta,0.5469187675070029,0.6977777777777777,0.5903898635477581
89,delta,beta,0.17191876750700286,0.39777777777777773,0.25705653021442487
90,delta,delta,0.32469654528478065,0.2977777777777777,0.30467557783347243
91,delta,delta,0.14691876750700283,0.2977777777777777,0.19038986354775805
92,delta,delta,0.32469654528478065,0.2533333333333333,0.29409356725146185
93,delta,delta,0.16230338289161822,0.19777777777777772,0.15560725485210591
94,delta,delta,0.13025210084033617,0.19777777777777772,0.1358444090023036
100,PP,PP,0.2949248366013072,0.07058823529411773,0.22924369747899154
101,PP,PP,0.22900191570881223,0.07058823529411773,0.17383022774327106
102,PP,PP,0.30227777777777776,0.12941176470588234,0.24925170068027208
103,PP,PP,0.010611111111111127,0.01176470588235301,0.0022055137844612105
104,PP,PP,-0.0227222222222222,0.01176470588235301,-0.017709137709137734
105,PP,alpha,0.48283333333333334,0.01176470588235301,0.42444087747458525
106,PP,alpha,0.3058492063492063,0.07058823529411773,0.23904761904761895
107,PP,alpha,0.4180185185185185,0.01176470588235301,0.3446814218645204
108,PP,alpha,0.22273232323232323,-0.04705882352941171,0.13904761904761898
109,PP,alpha,0.010611111111111127,0.01176470588235301,0.0022055137844612105
110,PP,beta,0.19340681003584226,-0.04705882352941171,0.11404761904761895
111,PP,beta,0.10584920634920636,0.12941176470588234,0.10746867167919782
112,PP,beta,0.12555363984674328,-0.10588235294117643,0.043395445134575494
113,PP,beta,-0.15605555555555561,-0.04705882352941171,-0.11809523809523814
114,PP,beta,-0.07272222222222224,-0.04705882352941171,-0.07176319176319179
115,PP,delta,0.34394444444444444,0.12941176470588234,0.2862174303683737
116,PP,delta,0.06858212560386467,0.01176470588235301,0.039047619047619
117,PP,delta,0.20852777777777776,-0.04705882352941171,0.12680272108843527
118,PP,delta,-0.11219590643274857,-0.04705882352941171,-0.0942857142857143
119,PP,delta,0.04569883040935674,0.12941176470588234,0.07238095238095221
125,alpha,PP,-0.007962887077362257,0.02720751602869287,0.010241732103250412
126,alpha,PP,-0.001975300366883981,0.02720751602869287,0.013037838014286485
127,alpha,PP,-0.014023493137968357,0.07173871643496466,0.03199262675280956
128,alpha,PP,-0.0082763667011867,-0.02363994159842575,-0.016448926166355182
129,alpha,PP,-0.0027875380817885542,-0.0405890941407987,-0.022243236186017423
130,alpha,alpha,0.2931193640048888,0.4057385894750206,0.3573186778851605
131,alpha,alpha,0.08433716259973656,0.3322922617914047,0.233520106411373
132,alpha,alpha,0.1255113905829619,0.33016568272709956,0.2461790237580116
133,alpha,alpha,0.047514968400493185,0.26449565162191324,0.17451778597299517
134,alpha,alpha,0.0509115717970966,0.1402018663111787,0.09921542514754278
135,alpha,beta,-0.007312083741995212,0.11760299625468162,0.06133059946593111
136,alpha,beta,0.009928602670414843,0.03285723354281722,0.021631640983979294
137,alpha,beta,0.023013543899068734,0.07735669396305456,0.051659000765101104
138,alpha,beta,0.03143105231657706,0.00460864597219568,0.017464699815259443
139,alpha,beta,0.07108288984075506,-0.01799022408430151,0.026840306163972927
140,alpha,delta,-0.0014448767857671019,0.0667555386275629,0.03478225006482105
141,alpha,delta,-0.0023275867052198196,-0.001041071541928562,-0.0019583082274613473
142,alpha,delta,0.004048796018658152,0.03803085126642536,0.021631640983979294
143,alpha,delta,-0.008243146317159056,-0.01799022408430151,-0.013551083268512287
144,alpha,delta,-0.008373775623844115,-0.0405890941407987,-0.025044222897245283
150,beta,PP,-0.010167379486505923,0.17227323628219493,0.09374743070837277
151,beta,PP,-0.012811327782628057,-0.01720044792833142,-0.015609275933401778
152,beta,PP,-0.02368089300001941,0.02580067189249724,0.0020972005966040097
153,beta,PP,0.008234000617001858,-0.02739081746920491,-0.01043235023081912
154,beta,PP,0.008234000617001858,-0.02739081746920491,-0.01043235023081912
155,beta,alpha,0.0013191069999806126,0.5301679731243001,0.3798749783743819
